,Country,Cuisine,Unnamed: 1,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 2,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 3,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
40347,Mexico,Mexican,peanut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40348,Mexico,Mexican,tomato,chicken,,,,,,,,,,cheese,,,,,,,,,,,wheat,,,,onion,mushroom,chicken_broth,cayenne,bean,bell_pepper
40349,Mexico,Mexican,green_bell_pepper,,,,,,,,,,,onion,,,,,,,,,,,beef,,,,garlic,bell_pepper,vegetable_oil,lime,,
40350,Mexico,Mexican,tomato,bell_pepper,oregano,lard,,,,,,,,cheese,,,,,,,,,,,onion,,,,beef,cayenne,black_pepper,cumin,bean,garlic
40351,Mexico,Mexican,turkey,milk,cream,,,,,,,,,cilantro,,,,,,,,,,,onion,,,,cayenne,cumin,bean,garlic,oregano,chicken
40352,Mexico,Mexican,tomato,cumin,garlic,bell_pepper,vegetable_oil,,,,,,,cane_molasses,,,,,,,,,,,pepper,,,,green_bell_pepper,mushroom,onion,black_bean,cayenne,tabasco_pepper
40353,Mexico,Mexican,tomato,,,,,,,,,,,olive_oil,,,,,,,,,,,onion,,,,cheese,black_bean,cayenne,garlic,,
40354,Mexico,Mexican,butter,tomato,cream_cheese,egg,pork_sausage,bell_pepper,,,,,,olive_oil,,,,,,,,,,,cilantro,,,,wheat,onion,potato,cayenne,black_pepper,garlic
40355,Mexico,Mexican,wheat,,,,,,,,,,,anise,,,,,,,,,,,brandy,,,,seed,cinnamon,lard,egg,,
40356,Mexico,Mexican,tomato,garlic,bell_pepper,oregano,lard,olive,cheddar_cheese,cream,,,,cheese,,,,,,,,,,,lemon_juice,,,,avocado,onion,cayenne,black_pepper,cumin,bean
40357,Mexico,Mexican,pepper,,,,,,,,,,,onion,,,,,,,,,,,cilantro,,,,garlic,bell_pepper,olive,rice,,
40358,Mexico,Mexican,olive_oil,olive,,,,,,,,,,apple,,,,,,,,,,,onion,,,,potato,bacon,vinegar,black_pepper,white_wine,garlic
40359,Mexico,Mexican,olive_oil,lard,cheddar_cheese,,,,,,,,,wheat,,,,,,,,,,,onion,,,,vinegar,cayenne,cider,cottage_cheese,bean,garlic
40360,Mexico,Mexican,vegetable_oil,,,,,,,,,,,wheat,,,,,,,,,,,lard,,,,,,,,,
40361,Mexico,Mexican,tomato,bean,garlic,oregano,lard,basil,rosemary,,,,,olive_oil,,,,,,,,,,,pepper,,,,wheat,beef,cheese,corn,black_pepper,cilantro
40362,Mexico,Mexican,cheese,,,,,,,,,,,pepper,,,,,,,,,,,corn,,,,scallion,bean,lard,chicken,cream,
40363,Mexico,Mexican,tomato,oregano,garlic,cheddar_cheese,,,,,,,,onion,,,,,,,,,,,beef,,,,black_pepper,corn,cayenne,cumin,macaroni,bell_pepper
40364,Mexico,Mexican,tomato,,,,,,,,,,,pepper,,,,,,,,,,,onion,,,,cayenne,cumin,macaroni,vegetable_oil,chicken,cheddar_cheese
40365,Mexico,Mexican,cilantro,,,,,,,,,,,papaya,,,,,,,,,,,onion,,,,lime_juice,corn,cayenne,bell_pepper,cream_cheese,goat_cheese
40366,Mexico,Mexican,tomato,crab,olive,,,,,,,,,cilantro,,,,,,,,,,,lemon_juice,,,,onion,corn,cayenne,lettuce,garlic,bell_pepper
40367,Mexico,Mexican,mozzarella_cheese,,,,,,,,,,,corn,,,,,,,,,,,bell_pepper,,,,pork_sausage,,,,,
40368,Mexico,Mexican,butter,,,,,,,,,,,vanilla,,,,,,,,,,,almond,,,,wheat,,,,,
40369,Mexico,Mexican,butter,,,,,,,,,,,turkey,,,,,,,,,,,wheat,,,,onion,cheese,cayenne,scallion,chicken,cream
40370,Mexico,Mexican,tomato,,,,,,,,,,,onion,,,,,,,,,,,cayenne,,,,avocado,garlic,cheddar_cheese,cream,,
40371,Mexico,Mexican,olive_oil,bell_pepper,oregano,basil,white_wine,,,,,,,pepper,,,,,,,,,,,lemon_juice,,,,vinegar,avocado,parsley,scallion,mandarin,pecan
40372,Mexico,Mexican,pepper,,,,,,,,,,,wheat,,,,,,,,,,,cayenne,,,,tabasco_pepper,cilantro,scallion,cream_cheese,pimento,olive
40373,Mexico,Mexican,butter,,,,,,,,,,,wheat,,,,,,,,,,,yeast,,,,vanilla,cinnamon,egg,milk,,
40374,Mexico,Mexican,cheese,,,,,,,,,,,wheat,,,,,,,,,,,cayenne,,,,cumin,chicken,cheddar_cheese,milk,cream,
40375,Mexico,Mexican,olive_oil,cinnamon,corn,cream,,,,,,,,pepper,,,,,,,,,,,wheat,,,,cayenne,fish,lime_juice,cilantro,cumin,garlic
40376,Mexico,Mexican,orange_peel,bell_pepper,orange,,,,,,,,,coriander,,,,,,,,,,,cilantro,,,,onion,lime_juice,pepper,cumin,haddock,garlic
40377,Mexico,Mexican,olive_oil,,,,,,,,,,,cilantro,,,,,,,,,,,onion,,,,lime_juice,cayenne,pepper,pineapple,tuna,
40378,Mexico,Mexican,tomato,cheddar_cheese,cream,,,,,,,,,wheat,,,,,,,,,,,onion,,,,black_bean,cayenne,cumin,lettuce,garlic,chicken
40379,Mexico,Mexican,tomato,chicken,rice,,,,,,,,,cheese,,,,,,,,,,,pepper,,,,black_bean,corn,cayenne,cumin,garlic,bell_pepper
40380,Mexico,Mexican,cheese,,,,,,,,,,,corn,,,,,,,,,,,cayenne,,,,bean,meat,,,,
40381,Mexico,Mexican,tomato,garlic,lime,,,,,,,,,olive_oil,,,,,,,,,,,cilantro,,,,grape_juice,onion,salmon,corn,avocado,pepper
40382,Mexico,Mexican,tomato,cheddar_cheese,rosemary,bread,,,,,,,,pepper,,,,,,,,,,,green_bell_pepper,,,,beef,onion,thyme,rice,oregano,basil
40383,Mexico,Mexican,dill,yogurt,vegetable_oil,cabbage,egg,lime,,,,,,wheat,,,,,,,,,,,starch,,,,corn,cayenne,cumin,beer,cod,oregano
40384,Mexico,Mexican,tomato,,,,,,,,,,,cheese,,,,,,,,,,,wheat,,,,onion,yeast,black_bean,garlic,vegetable_oil,zucchini
40385,Mexico,Mexican,tomato,,,,,,,,,,,onion,,,,,,,,,,,potato,,,,cayenne,bacon,garlic,egg,,
40386,Mexico,Mexican,pepper,,,,,,,,,,,cheddar_cheese,,,,,,,,,,,mushroom,,,,onion,cayenne,chicken,rice,,
40387,Mexico,Mexican,tomato,garlic,bell_pepper,red_kidney_bean,,,,,,,,olive_oil,,,,,,,,,,,cane_molasses,,,,green_bell_pepper,onion,beef,cayenne,cumin,cocoa
40388,Mexico,Mexican,tomato,scallion,tamarind,egg,lime_juice,,,,,,,cane_molasses,,,,,,,,,,,cilantro,,,,avocado,onion,vinegar,black_pepper,tabasco_pepper,wasabi
40389,Mexico,Mexican,tomato,vegetable_oil,,,,,,,,,,cheese,,,,,,,,,,,wheat,,,,mushroom,onion,cayenne,cumin,garlic,crab
40390,Mexico,Mexican,coriander,garlic,bell_pepper,vegetable_oil,rice,turmeric,,,,,,tomato,,,,,,,,,,,green_bell_pepper,,,,celery_oil,vinegar,corn,cayenne,cumin,scallion
40391,Mexico,Mexican,kiwi,,,,,,,,,,,cane_molasses,,,,,,,,,,,wheat,,,,apple,strawberry,fruit,butter,raspberry,cinnamon
40392,Mexico,Mexican,coffee,,,,,,,,,,,wheat,,,,,,,,,,,yeast,,,,corn,almond,cocoa,cinnamon,egg,milk
40393,Mexico,Mexican,green_bell_pepper,cream,,,,,,,,,,wheat,,,,,,,,,,,ham,,,,tabasco_pepper,scallion,garlic,cheddar_cheese,egg,milk
40394,Mexico,Mexican,garlic,,,,,,,,,,,bean,,,,,,,,,,,bacon,,,,onion,smoke,,,,
40395,Mexico,Mexican,olive_oil,,,,,,,,,,,wheat,,,,,,,,,,,onion,,,,beef,cayenne,black_pepper,seed,beef_broth,roasted_beef
40396,Mexico,Mexican,tomato,,,,,,,,,,,pepper,,,,,,,,,,,lemon_juice,,,,corn,cayenne,scallion,green_bell_pepper,garlic,basil
40397,Mexico,Mexican,vinegar,garlic,soybean,vegetable_oil,cabbage,,,,,,,pork,,,,,,,,,,,wheat,,,,sesame_oil,starch,soy_sauce,pepper,ginger,carrot
40398,Mexico,Mexican,tomato,cream,,,,,,,,,,cheese,,,,,,,,,,,onion,,,,corn,cayenne,cumin,garlic,olive,vegetable_oil
40399,Mexico,Mexican,olive_oil,cumin,garlic,oregano,cabbage,,,,,,,cilantro,,,,,,,,,,,orange_juice,,,,onion,black_pepper,plum,almond,cayenne,pork
40400,Mexico,Mexican,tomato,oregano,vegetable_oil,chicken,,,,,,,,cheese,,,,,,,,,,,pepper,,,,onion,cayenne,black_pepper,cumin,garlic,bell_pepper
40401,Mexico,Mexican,tomato,cream,,,,,,,,,,cheese,,,,,,,,,,,pepper,,,,corn,cayenne,scallion,lettuce,garlic,vegetable_oil
40402,Mexico,Mexican,butter,chicken,corn,cream,,,,,,,,cheese,,,,,,,,,,,cilantro,,,,wheat,onion,chicken_broth,cayenne,scallion,vegetable_oil
40403,Mexico,Mexican,tomato,garlic,bell_pepper,oregano,,,,,,,,butter,,,,,,,,,,,wheat,,,,onion,yeast,cayenne,corn,black_pepper,cumin
40404,Mexico,Mexican,tomato,,,,,,,,,,,cheese,,,,,,,,,,,black_bean,,,,corn,lettuce,bean,cheddar_cheese,,
40405,Mexico,Mexican,tomato,,,,,,,,,,,cheese,,,,,,,,,,,wheat,,,,onion,cayenne,bean,garlic,cream_cheese,chicken
40406,Mexico,Mexican,tomato,,,,,,,,,,,cheese,,,,,,,,,,,wheat,,,,cayenne,egg,milk,,,
40407,Mexico,Mexican,tomato,egg,cream,,,,,,,,,vinegar,,,,,,,,,,,pepper,,,,mustard,onion,honey,buttermilk,garlic,vegetable_oil
40408,Mexico,Mexican,tomato,,,,,,,,,,,onion,,,,,,,,,,,cayenne,,,,buttermilk,garlic,vegetable_oil,egg,cream,
40409,Mexico,Mexican,tomato,,,,,,,,,,,pepper,,,,,,,,,,,onion,,,,beef,potato,cayenne,vegetable_oil,,
40410,Mexico,Mexican,butter,,,,,,,,,,,cheese,,,,,,,,,,,corn,,,,vegetable_oil,egg,lime,,,
40411,Mexico,Mexican,cane_molasses,garlic,bell_pepper,pineapple,,,,,,,,tomato,,,,,,,,,,,pork,,,,mustard,onion,cayenne,cilantro,ginger,scallion
40412,Mexico,Mexican,cheese,,,,,,,,,,,wheat,,,,,,,,,,,black_bean,,,,corn,scallion,bell_pepper,cheddar_cheese,,
40413,Mexico,Mexican,butter,cream,,,,,,,,,,onion,,,,,,,,,,,black_pepper,,,,cayenne,cumin,garlic,oregano,chicken,milk
40414,Mexico,Mexican,tomato,chickpea,garlic,tabasco_pepper,chicken,banana,,,,,,pepper,,,,,,,,,,,onion,,,,black_bean,cayenne,lime_juice,cilantro,cumin,corn_grit
40415,Mexico,Mexican,tomato,beef_broth,rice,egg,milk,pork_sausage,,,,,,onion,,,,,,,,,,,beef,,,,cayenne,corn,black_pepper,garlic,oregano,basil
40416,Mexico,Mexican,pork,,,,,,,,,,,green_bell_pepper,,,,,,,,,,,onion,,,,cayenne,cilantro,oregano,sherry,,
40417,Mexico,Mexican,pork,,,,,,,,,,,onion,,,,,,,,,,,corn_grit,,,,cayenne,garlic,oregano,,,
40418,Mexico,Mexican,onion,,,,,,,,,,,corn_grit,,,,,,,,,,,cayenne,,,,garlic,cream_cheese,cheddar_cheese,,,
40419,Mexico,Mexican,tomato,garlic,oregano,,,,,,,,,cilantro,,,,,,,,,,,green_bell_pepper,,,,tarragon,onion,cayenne,black_pepper,cumin,grape_juice
40420,Mexico,Mexican,tomato,vegetable_oil,cream,,,,,,,,,cheese,,,,,,,,,,,pork,,,,onion,cayenne,pepper,cilantro,garlic,oregano
40421,Mexico,Mexican,butter,,,,,,,,,,,cheese,,,,,,,,,,,ham,,,,onion,potato,egg,milk,,
40422,Mexico,Mexican,tomato,brown_rice,bread,,,,,,,,,cream,,,,,,,,,,,onion,,,,black_bean,cayenne,lettuce,garlic,cheddar_cheese,egg
40423,Mexico,Mexican,tomato,,,,,,,,,,,turkey,,,,,,,,,,,onion,,,,starch,cayenne,cumin,garlic,oregano,vegetable_oil
40424,Mexico,Mexican,butter,,,,,,,,,,,green_bell_pepper,,,,,,,,,,,onion,,,,cumin,garlic,chicken,rice,,
40425,Mexico,Mexican,tomato,,,,,,,,,,,cilantro,,,,,,,,,,,onion,,,,bacon,cayenne,beer,bean,garlic,
40426,Mexico,Mexican,tomato,tomato_juice,garlic,bell_pepper,oregano,kidney_bean,,,,,,beef,,,,,,,,,,,onion,,,,black_bean,lima_bean,cayenne,cumin,black_pepper,bean
40427,Mexico,Mexican,tomato,cheddar_cheese,egg,cream,,,,,,,,beef,,,,,,,,,,,onion,,,,potato,cayenne,parsley,celery,garlic,vegetable_oil
40428,Mexico,Mexican,pepper,,,,,,,,,,,onion,,,,,,,,,,,lime_juice,,,,corn,cayenne,cumin,walnut,cream_cheese,
40429,Mexico,Mexican,tomato,vegetable,macaroni,,,,,,,,,olive_oil,,,,,,,,,,,pepper,,,,onion,cayenne,cumin,bean,cilantro,garlic
40430,Mexico,Mexican,vinegar,,,,,,,,,,,pepper,,,,,,,,,,,green_bell_pepper,,,,mustard,onion,celery,vegetable_oil,cabbage,
40431,Mexico,Mexican,tomato,olive,garlic,bell_pepper,turmeric,pepper,shrimp,bread,,,,butter,,,,,,,,,,,cilantro,,,,wheat,onion,cayenne,cumin,parsley,scallop
40432,Mexico,Mexican,pork,,,,,,,,,,,onion,,,,,,,,,,,corn,,,,black_pepper,garlic,vegetable_oil,cheddar_cheese,,
40433,Mexico,Mexican,tomato,mustard,,,,,,,,,,cheese,,,,,,,,,,,pepper,,,,beef,onion,vinegar,corn,cayenne,lettuce
40434,Mexico,Mexican,olive_oil,,,,,,,,,,,pepper,,,,,,,,,,,wheat,,,,asparagus,cilantro,goat_cheese,,,
40435,Mexico,Mexican,butter,,,,,,,,,,,pepper,,,,,,,,,,,wheat,,,,chicken_broth,nutmeg,milk,,,
40436,Mexico,Mexican,butter,egg,milk,cream,,,,,,,,wheat,,,,,,,,,,,mustard,,,,onion,vanilla,parsley,cucumber,chive,vegetable_oil
40437,Mexico,Mexican,tomato,oregano,baked_potato,cheddar_cheese,,,,,,,,onion,,,,,,,,,,,beef,,,,black_pepper,cayenne,cumin,scallion,garlic,bell_pepper
40438,Mexico,Mexican,tomato,,,,,,,,,,,wheat,,,,,,,,,,,onion,,,,cayenne,garlic,vegetable_oil,chicken,cheddar_cheese,
40439,Mexico,Mexican,tomato,,,,,,,,,,,olive_oil,,,,,,,,,,,lemon_juice,,,,mustard,onion,cayenne,garlic,chicken,
40440,Mexico,Mexican,tomato,,,,,,,,,,,cilantro,,,,,,,,,,,onion,,,,cayenne,garlic,lime,,,
40441,Mexico,Mexican,tomato,garlic,bell_pepper,oregano,,,,,,,,onion,,,,,,,,,,,beef,,,,egg_noodle,corn,cayenne,cumin,celery,black_pepper
40442,Mexico,Mexican,butter,,,,,,,,,,,cilantro,,,,,,,,,,,rice,,,,lime_juice,lime,,,,
40443,Mexico,Mexican,cheese,,,,,,,,,,,cilantro,,,,,,,,,,,cayenne,,,,chicken_broth,black_pepper,rice,corn,cream,
40444,Mexico,Mexican,tomato,milk,cream,,,,,,,,,cheese,,,,,,,,,,,onion,,,,cayenne,corn,bacon,garlic,bread,egg
40445,Mexico,Mexican,tomato,,,,,,,,,,,wheat,,,,,,,,,,,onion,,,,mushroom,broccoli,tuna,cheddar_cheese,milk,
40446,Mexico,Mexican,tomato,oregano,cheddar_cheese,cayenne,,,,,,,,cream,,,,,,,,,,,onion,,,,black_pepper,bacon,cumin,bean,garlic,bell_pepper
40447,Mexico,Mexican,corn,,,,,,,,,,,cayenne,,,,,,,,,,,scallion,,,,vegetable_oil,cheddar_cheese,egg,cream,,
40448,Mexico,Mexican,tomato,,,,,,,,,,,cheese,,,,,,,,,,,potato,,,,cayenne,corn,tabasco_pepper,parsley,milk,
40449,Mexico,Mexican,tomato,vegetable_oil,chicken,cheddar_cheese,,,,,,,,green_bell_pepper,,,,,,,,,,,wheat,,,,onion,corn,cayenne,scallion,garlic,olive
40450,Mexico,Mexican,butter,,,,,,,,,,,cheese,,,,,,,,,,,wheat,,,,cayenne,zucchini,egg,milk,bread,
40451,Mexico,Mexican,butter,,,,,,,,,,,cane_molasses,,,,,,,,,,,wheat,,,,apple,cinnamon,,,,
40452,Mexico,Mexican,butter,,,,,,,,,,,pepper,,,,,,,,,,,avocado,,,,bacon,egg,milk,,,
40453,Mexico,Mexican,tomato,,,,,,,,,,,onion,,,,,,,,,,,cayenne,,,,garlic,chicken,cheddar_cheese,bread,,
40454,Mexico,Mexican,tomato,,,,,,,,,,,cilantro,,,,,,,,,,,green_bell_pepper,,,,cayenne,cumin,bell_pepper,chicken,cheddar_cheese,
40455,Mexico,Mexican,tomato,cucumber,lime,,,,,,,,,olive_oil,,,,,,,,,,,cilantro,,,,lemon,onion,cayenne,black_pepper,shrimp,scallop
40456,Mexico,Mexican,cheese,pork_sausage,,,,,,,,,,pepper,,,,,,,,,,,wheat,,,,onion,cayenne,bean,garlic,bell_pepper,lard
40457,Mexico,Mexican,cheese,,,,,,,,,,,wheat,,,,,,,,,,,cayenne,,,,black_pepper,chive,garlic,olive,chicken,cream
40458,Mexico,Mexican,tomato,cheddar_cheese,bread,,,,,,,,,cheese,,,,,,,,,,,cilantro,,,,onion,black_bean,tabasco_pepper,cayenne,cumin,garlic
40459,Mexico,Mexican,tomato,,,,,,,,,,,dill,,,,,,,,,,,cilantro,,,,onion,vinegar,cayenne,lime_juice,pepper,bell_pepper
40460,Mexico,Mexican,tomato,,,,,,,,,,,onion,,,,,,,,,,,beef,,,,cayenne,bean,cheddar_cheese,pork_sausage,,
40461,Mexico,Mexican,tomato,cheddar_cheese,egg,cream,,,,,,,,beef,,,,,,,,,,,onion,,,,lettuce,corn,cayenne,buttermilk,garlic,vegetable_oil
40462,Mexico,Mexican,cheese,,,,,,,,,,,chicken,,,,,,,,,,,cayenne,,,,corn,vegetable_oil,,,,
40463,Mexico,Mexican,butter,,,,,,,,,,,cilantro,,,,,,,,,,,lime_juice,,,,bell_pepper,,,,,
40464,Mexico,Mexican,olive_oil,black_pepper,cilantro,garlic,bell_pepper,oregano,,,,,,pepper,,,,,,,,,,,lemon_juice,,,,beef,cayenne,soy_sauce,orange_juice,lime_juice,cumin
40465,Mexico,Mexican,corn,,,,,,,,,,,cayenne,,,,,,,,,,,bell_pepper,,,,cream_cheese,scallion,,,,
40466,Mexico,Mexican,butter,cumin,garlic,bell_pepper,oregano,olive,cheddar_cheese,egg,milk,,,tomato,,,,,,,,,,,wheat,,,,beef,mushroom,yeast,cayenne,black_pepper,onion
40467,Mexico,Mexican,tomato,,,,,,,,,,,cayenne,,,,,,,,,,,cilantro,,,,garlic,onion,,,,
40468,Mexico,Mexican,butter,,,,,,,,,,,tomato,,,,,,,,,,,green_bell_pepper,,,,onion,bay,bean,,,
40469,Mexico,Mexican,tomato,,,,,,,,,,,cilantro,,,,,,,,,,,black_bean,,,,cayenne,corn,lime_juice,cumin,scallion,olive
40470,Mexico,Mexican,tomato,,,,,,,,,,,beef,,,,,,,,,,,corn,,,,black_pepper,macaroni,kidney_bean,garlic,cheddar_cheese,cream
40471,Mexico,Mexican,tomato,basil,garlic,oregano,chive,cheddar_cheese,,,,,,pepper,,,,,,,,,,,green_bell_pepper,,,,onion,beef,cayenne,tabasco_pepper,parsley,cumin
40472,Mexico,Mexican,butter,,,,,,,,,,,tomato,,,,,,,,,,,cilantro,,,,onion,black_bean,cayenne,cumin,chicken,rice
40473,Mexico,Mexican,turkey,bell_pepper,kidney_bean,olive,lentil,avocado,,,,,,tomato,,,,,,,,,,,oregano,,,,onion,cayenne,black_pepper,cumin,lettuce,garlic
40474,Mexico,Mexican,tomato,carrot,garlic,vegetable,,,,,,,,olive_oil,,,,,,,,,,,pepper,,,,onion,potato,corn_grit,cayenne,cumin,celery
40475,Mexico,Mexican,tomato,,,,,,,,,,,pork,,,,,,,,,,,corn,,,,cayenne,vegetable_oil,red_kidney_bean,rice,,
40476,Mexico,Mexican,tomato,basil,rice,,,,,,,,,olive_oil,,,,,,,,,,,meat,,,,mushroom,cheese,cayenne,bacon,onion,garlic
40477,Mexico,Mexican,orange,,,,,,,,,,,tequila,,,,,,,,,,,lime,,,,,,,,,
40478,Mexico,Mexican,tomato,kidney_bean,basil,vegetable_oil,rice,rosemary,,,,,,oregano,,,,,,,,,,,green_bell_pepper,,,,onion,thyme,lima_bean,cayenne,fennel,garlic
40479,Mexico,Mexican,tomato,,,,,,,,,,,vinegar,,,,,,,,,,,cilantro,,,,green_bell_pepper,onion,olive_oil,red_wine,cayenne,lime
40480,Mexico,Mexican,tomato,,,,,,,,,,,cheese,,,,,,,,,,,onion,,,,corn,cayenne,garlic,chicken,cream,
40481,Mexico,Mexican,tomato,lime,,,,,,,,,,cilantro,,,,,,,,,,,onion,,,,avocado,fish,black_pepper,shrimp,celery,scallion
40482,Mexico,Mexican,corn_grit,,,,,,,,,,,cheese,,,,,,,,,,,pepper,,,,cayenne,mushroom,,,,
40483,Mexico,Mexican,tomato,,,,,,,,,,,beef,,,,,,,,,,,onion,,,,corn,cayenne,bean,oregano,cheddar_cheese,
40484,Mexico,Mexican,garlic,,,,,,,,,,,chicken,,,,,,,,,,,cayenne,,,,bell_pepper,lime_juice,,,,
40485,Mexico,Mexican,tomato,,,,,,,,,,,lemon_juice,,,,,,,,,,,onion,,,,avocado,corn,cayenne,scallion,garlic,
40486,Mexico,Mexican,cheese,,,,,,,,,,,corn,,,,,,,,,,,cayenne,,,,chicken,egg,,,,
40487,Mexico,Mexican,tomato,,,,,,,,,,,cheddar_cheese,,,,,,,,,,,cayenne,,,,chicken,rice,cream,,,
40488,Mexico,Mexican,tomato,bay,celery,carrot,garlic,bell_pepper,oregano,basil,chicken,cheese,zucchini,olive_oil,,,,,,,,,,,green_bell_pepper,,,,onion,potato,black_pepper,corn,avocado,cumin
40489,Mexico,Mexican,butter,,,,,,,,,,,onion,,,,,,,,,,,cayenne,,,,garlic,lobster,egg,,,
40490,Mexico,Mexican,tomato,oregano,lard,olive,cheddar_cheese,cream,,,,,,onion,,,,,,,,,,,black_pepper,,,,cayenne,cumin,lettuce,bean,garlic,bell_pepper
40491,Mexico,Mexican,lemon_juice,,,,,,,,,,,thyme,,,,,,,,,,,scallion,,,,garlic,oregano,vegetable_oil,rosemary,,
40492,Mexico,Mexican,tomato,,,,,,,,,,,cilantro,,,,,,,,,,,onion,,,,fish,pepper,cucumber,lime,,
40493,Mexico,Mexican,corn,,,,,,,,,,,cayenne,,,,,,,,,,,cumin,,,,olive,chive,vegetable_oil,egg,,
40494,Mexico,Mexican,tomato,oregano,olive,lime_peel_oil,lime_juice,,,,,,,pepper,,,,,,,,,,,onion,,,,cayenne,mint,pear,pork,cumin,garlic
40495,Mexico,Mexican,tomato,,,,,,,,,,,mushroom,,,,,,,,,,,onion,,,,corn,olive,cheddar_cheese,,,
40496,Mexico,Mexican,vinegar,vegetable_oil,chicken,cheddar_cheese,egg,,,,,,,pepper,,,,,,,,,,,cashew,,,,wheat,mustard,onion,red_wine,celery,honey
40497,Mexico,Mexican,tomato,tamarind,chicken,,,,,,,,,cane_molasses,,,,,,,,,,,pepper,,,,onion,vinegar,black_bean,corn,tabasco_pepper,macaroni
40498,Mexico,Mexican,tomato,,,,,,,,,,,cheese,,,,,,,,,,,wheat,,,,onion,cayenne,garlic,vegetable_oil,chicken,cheddar_cheese
40499,Mexico,Mexican,tomato,,,,,,,,,,,wheat,,,,,,,,,,,onion,,,,cayenne,bean,garlic,lard,cheddar_cheese,
40500,Mexico,Mexican,tomato,vegetable_oil,chicken,cheddar_cheese,,,,,,,,vinegar,,,,,,,,,,,pepper,,,,green_bell_pepper,wheat,mustard,onion,yeast,bell_pepper
40501,Mexico,Mexican,vinegar,bean,garlic,bell_pepper,kidney_bean,,,,,,,cilantro,,,,,,,,,,,onion,,,,olive_oil,black_bean,pepper,white_wine,celery,corn_grit
40502,Mexico,Mexican,tomato,garlic,bell_pepper,,,,,,,,,cilantro,,,,,,,,,,,green_bell_pepper,,,,onion,black_bean,cayenne,cumin,scallion,corn_grit
40503,Mexico,Mexican,tomato,,,,,,,,,,,cheese,,,,,,,,,,,onion,,,,cayenne,garlic,rice,,,
40504,Mexico,Mexican,tomato,lettuce,garlic,oregano,chicken,lime,,,,,,vinegar,,,,,,,,,,,wheat,,,,onion,cheese,black_pepper,red_wine,cayenne,scallion
40505,Mexico,Mexican,pepper,,,,,,,,,,,wheat,,,,,,,,,,,bacon,,,,scallion,cheddar_cheese,egg,,,
40506,Mexico,Mexican,tomato,,,,,,,,,,,garlic,,,,,,,,,,,cilantro,,,,cayenne,pepper,,,,
40507,Mexico,Mexican,cane_molasses,,,,,,,,,,,vinegar,,,,,,,,,,,onion,,,,cayenne,bacon,cream_cheese,tamarind,cheddar_cheese,
40508,Mexico,Mexican,butter,,,,,,,,,,,wheat,,,,,,,,,,,vanilla,,,,almond,milk,egg,corn,cream,
40509,Mexico,Mexican,butter,,,,,,,,,,,pepper,,,,,,,,,,,cheddar_cheese,,,,onion,cayenne,cottage_cheese,rice,cream,
40510,Mexico,Mexican,popcorn,,,,,,,,,,,butter,,,,,,,,,,,bell_pepper,,,,parmesan_cheese,cumin,,,,
40511,Mexico,Mexican,tomato,vegetable_oil,macaroni,cheddar_cheese,egg,,,,,,,green_bell_pepper,,,,,,,,,,,onion,,,,cayenne,cumin,scallion,garlic,bell_pepper,kidney_bean
40512,Mexico,Mexican,tomato,garlic,bell_pepper,chicken,rice,,,,,,,pepper,,,,,,,,,,,onion,,,,corn,cayenne,cumin,scallion,celery,cilantro
40513,Mexico,Mexican,butter,garlic,oregano,chicken_broth,cream,,,,,,,cheese,,,,,,,,,,,onion,,,,potato,cayenne,corn,black_pepper,cumin,bay
40514,Mexico,Mexican,cilantro,prickly_pear,,,,,,,,,,wheat,,,,,,,,,,,onion,,,,cayenne,black_pepper,cumin,garlic,oregano,cheddar_cheese
40515,Mexico,Mexican,vinegar,,,,,,,,,,,cilantro,,,,,,,,,,,crab,,,,onion,cayenne,cream_cheese,,,
40516,Mexico,Mexican,turkey,carrot,parsley,basil,cabbage,rice,egg,beef_broth,bread,,,tomato,,,,,,,,,,,pepper,,,,beef,soy_sauce,pork,scallion,celery,tomato_juice
40517,Mexico,Mexican,tomato,grape_juice,garlic,basil,mustard,zucchini,,,,,,pepper,,,,,,,,,,,lemon_juice,,,,mushroom,onion,asparagus,avocado,thyme,olive
40518,Mexico,Mexican,cane_molasses,bean,marjoram,garlic,tomato,basil,tamarind,carrot,meat,,,vinegar,,,,,,,,,,,pepper,,,,green_bell_pepper,ham,onion,tabasco_pepper,cayenne,celery
40519,Mexico,Mexican,olive_oil,,,,,,,,,,,beef,,,,,,,,,,,onion,,,,avocado,bean,garlic,lard,rice,
40520,Mexico,Mexican,cane_molasses,raspberry,,,,,,,,,,olive_oil,,,,,,,,,,,pepper,,,,grape_juice,onion,corn,lemon_juice,garlic,bell_pepper
40521,Mexico,Mexican,tomato,,,,,,,,,,,olive_oil,,,,,,,,,,,beef,,,,egg_noodle,fish,black_pepper,shrimp,mozzarella_cheese,cayenne
